Gudivada,16.4410255,80.9926327,52,pm10,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""52"",""breezometer_color"":""#F2FA05"",""breezometer_description"":""Moderate air quality"",""country_aqi"":""54"",""country_aqi_prefix"":"""",""country_color"":""#92D050"",""country_description"":""Satisfactory air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""Pay attention to signs of respiratory distress in small children"",""sport"":""You want to work out now??!… Only if you have no plan B"",""health"":""There is no real danger for people with health sensitivities. Just keep an eye out for changes in air quality for the next few hours"",""inside"":""We're not going to tell you not to go outside, but you should continue tracking the air quality around you"",""outside"":""Try to minimize long stays outdoors \u0026 Keep tracking the air quality around your area""},""dominant_pollutant_canonical_name"":""pm10"",""dominant_pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is inhalable particulate matter (PM10)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are natural dust, smoke and pollen.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""725.95""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""7.76""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""14.22""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""61.13""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""23.68""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""6.18""}}}"
Gudur,14.1463188,79.8503887,61,pm2.5,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""61"",""breezometer_color"":""#BBE41C"",""breezometer_description"":""Good air quality"",""country_aqi"":""36"",""country_aqi_prefix"":"""",""country_color"":""#00B050"",""country_description"":""Good air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""No reason to panic, but pay attention to changes in air quality and any signals of breathing problems in your children"",""sport"":""You can exercise outdoors - but make sure to stay alert to our notifications"",""health"":""There is no real danger for people with health sensitivities. Just keep an eye out for changes in air quality for the next few hours"",""inside"":""The amount of pollutants in the air is noticeable, but still there is no danger to health - It is recommended to watch for changes"",""outside"":""You can go out, but please pay attention for changes in air quality""},""dominant_pollutant_canonical_name"":""pm25"",""dominant_pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is fine particulate matter (PM2.5)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are fuel burning processes in industry, transportation and indoor heating.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""246.73""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""5.91""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""13.14""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""34.24""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""24.16""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""2.11""}}}"
Guntakal,15.1674091,77.3736238,77,pm2.5,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""77"",""breezometer_color"":""#65C334"",""breezometer_description"":""Good air quality"",""country_aqi"":""69"",""country_aqi_prefix"":"""",""country_color"":""#92D050"",""country_description"":""Satisfactory air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""You should supervise your children in the coming hours and monitor changes in air quality"",""sport"":""You can exercise outdoors - but make sure to stay alert to our notifications"",""health"":""Exposure to air hazards is dangerous for people with health sensitivities, so it is important to monitor air quality at this time"",""inside"":""The air quality is still good - we'll keep you updated if things get worse"",""outside"":""It's still OK out there. Just stay alert for notifications about change in air quality""},""dominant_pollutant_canonical_name"":""pm25"",""dominant_pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is fine particulate matter (PM2.5)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are fuel burning processes in industry, transportation and indoor heating.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""190.37""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""2.99""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""28.16""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""20.52""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""14.5""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""1.27""}}}"
Guntur,16.3066525,80.4365402,53,pm10,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""53"",""breezometer_color"":""#ECF707"",""breezometer_description"":""Moderate air quality"",""country_aqi"":""54"",""country_aqi_prefix"":"""",""country_color"":""#92D050"",""country_description"":""Satisfactory air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""Pay attention to signs of respiratory distress in small children"",""sport"":""You want to work out now??!… Only if you have no plan B"",""health"":""People with health sensitivities should be prepared for minor respiratory difficulties"",""inside"":""We're not going to tell you not to go outside, but you should continue tracking the air quality around you"",""outside"":""The air quality outside isn't the best… try to find a cleaner area""},""dominant_pollutant_canonical_name"":""pm10"",""dominant_pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is inhalable particulate matter (PM10)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are natural dust, smoke and pollen.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""752.13""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""6.14""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""15.69""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""59.58""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""19.71""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""4.55""}}}"
Hindupur,13.8185378,77.4988753,51,pm2.5,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""51"",""breezometer_color"":""#F8FC02"",""breezometer_description"":""Moderate air quality"",""country_aqi"":""76"",""country_aqi_prefix"":"""",""country_color"":""#92D050"",""country_description"":""Satisfactory air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""Pay attention to signs of respiratory distress in small children"",""sport"":""You should look for an alternative area with better air quality to work out"",""health"":""People with health sensitivities should be prepared for minor respiratory difficulties"",""inside"":""There's no need to get worried, but keep tracking air quality in the next few hours"",""outside"":""Try to minimize long stays outdoors \u0026 Keep tracking the air quality around your area""},""dominant_pollutant_canonical_name"":""pm25"",""dominant_pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is fine particulate matter (PM2.5)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are fuel burning processes in industry, transportation and indoor heating.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""446.79""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""8.14""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""32.44""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""50.94""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""33.12""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""2.67""}}}"
Hyderabad,17.385044,78.486671,32,pm10,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""32"",""breezometer_color"":""#FF9700"",""breezometer_description"":""Low air quality"",""country_aqi"":""91"",""country_aqi_prefix"":"""",""country_color"":""#92D050"",""country_description"":""Satisfactory air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""Think about your children's health. Now is not the time to go outside with them"",""sport"":""You don’t want to do your workout in this environment. Find a cleaner area"",""health"":""Suffering from respiratory difficulties? Please refrain from physical activity. Keep your prescription medication within reach"",""inside"":""If we were you – we would stay in a closed environment, with the A/C powered on"",""outside"":""In these conditions you should minimize your time outside as much as possible""},""dominant_pollutant_canonical_name"":""pm10"",""dominant_pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is inhalable particulate matter (PM10)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are natural dust, smoke and pollen.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""645.18""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""36.52""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""14.32""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""132.02""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""54.33""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""1.43""}}}"
Jagtial,18.7908937,78.9118506,19,pm2.5,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""19"",""breezometer_color"":""#FF3F00"",""breezometer_description"":""Poor air quality"",""country_aqi"":""223"",""country_aqi_prefix"":"""",""country_color"":""#FF6500"",""country_description"":""Poor air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""Children \u0026 infants should not be outside in these air conditions"",""sport"":""We hope you have a treadmill at home… Don't go outside for any physical activity"",""health"":""Why risk it? Refrain from any outdoor activities and be aware of any health issues"",""inside"":""It is best to be at home! Close the windows, activate the air conditioner \u0026 stay inside"",""outside"":""Stay inside! The air quality outside is alarmingly bad""},""dominant_pollutant_canonical_name"":""pm25"",""dominant_pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is fine particulate matter (PM2.5)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are fuel burning processes in industry, transportation and indoor heating.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""1069.01""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""28.81""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""8.78""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""176.44""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""129.84""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""9.64""}}}"
Kadiri,14.1130272,78.1605586,52,pm2.5,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""52"",""breezometer_color"":""#F2FA05"",""breezometer_description"":""Moderate air quality"",""country_aqi"":""72"",""country_aqi_prefix"":"""",""country_color"":""#92D050"",""country_description"":""Satisfactory air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""Pay attention to signs of respiratory distress in small children"",""sport"":""Our recommendation: search for a cleaner area for a physical outdoor activity"",""health"":""Exposure to air hazards is dangerous for people with health sensitivities, so it is important to monitor air quality at this time"",""inside"":""There's no need to get worried, but keep tracking air quality in the next few hours"",""outside"":""The air quality outside isn't the best… try to find a cleaner area""},""dominant_pollutant_canonical_name"":""pm25"",""dominant_pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is fine particulate matter (PM2.5)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are fuel burning processes in industry, transportation and indoor heating.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""296.28""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""21.7""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""30.68""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""44.86""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""32.51""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""2.15""}}}"
Kagaznagar,19.3581456,79.4823339,28,pm2.5,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""28"",""breezometer_color"":""#FF7E00"",""breezometer_description"":""Low air quality"",""country_aqi"":""132"",""country_aqi_prefix"":"""",""country_color"":""#FFFF00"",""country_description"":""Moderate air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""Keep calm and stay indoors. Do it for the kids…"",""sport"":""In this condition, it is highly recommended that you minimize your outdoor physical activity"",""health"":""There is a strong chance for respiratory distress for those with respiratory sensitivities"",""inside"":""If we were you – we would stay in a closed environment, with the A/C powered on"",""outside"":""In these conditions you should minimize your time outside as much as possible""},""dominant_pollutant_canonical_name"":""pm25"",""dominant_pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is fine particulate matter (PM2.5)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are fuel burning processes in industry, transportation and indoor heating.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""552.83""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""12.01""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""17.63""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""148.22""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""81.13""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""7.15""}}}"
Kakinada,16.9890648,82.2474648,44,pm2.5,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""44"",""breezometer_color"":""#FFDC00"",""breezometer_description"":""Moderate air quality"",""country_aqi"":""85"",""country_aqi_prefix"":"""",""country_color"":""#92D050"",""country_description"":""Satisfactory air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""Pay attention to the respiratory status of your kid(s)"",""sport"":""You should look for an alternative area with better air quality to work out"",""health"":""Exposure to air hazards is dangerous for people with health sensitivities, so it is important to monitor air quality at this time"",""inside"":""There's no need to get worried, but keep tracking air quality in the next few hours"",""outside"":""If you wish to stay outside for a long time, you should try to find a cleaner place nearby""},""dominant_pollutant_canonical_name"":""pm25"",""dominant_pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is fine particulate matter (PM2.5)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are fuel burning processes in industry, transportation and indoor heating.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""829.7""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""11.45""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""19.39""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""71.89""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""40.57""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""3.92""}}}"
Kallur,10.4528739,76.2971463,31,pm2.5,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""31"",""breezometer_color"":""#FF9100"",""breezometer_description"":""Low air quality"",""country_aqi"":""80"",""country_aqi_prefix"":"""",""country_color"":""#92D050"",""country_description"":""Satisfactory air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""We advise you to limit the amount of time your kids are outside"",""sport"":""In this condition, it is highly recommended that you minimize your outdoor physical activity"",""health"":""There is a strong chance for respiratory distress for those with respiratory sensitivities"",""inside"":""C'mon, there's nothing wrong with spending some quality time at home, with the A/C on"",""outside"":""You don't have to stay inside but try to find a cleaner place in the area""},""dominant_pollutant_canonical_name"":""pm25"",""dominant_pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is fine particulate matter (PM2.5)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are fuel burning processes in industry, transportation and indoor heating.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""842.32""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""15.37""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""26.06""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""102.99""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""73.69""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""8.91""}}}"
Kamareddi,18.3239953,78.3343051,38,pm2.5,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""38"",""breezometer_color"":""#FFBA00"",""breezometer_description"":""Low air quality"",""country_aqi"":""70"",""country_aqi_prefix"":"""",""country_color"":""#92D050"",""country_description"":""Satisfactory air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""We advise you to limit the amount of time your kids are outside"",""sport"":""With this air quality level, you should check the area for cleaner places to engage in outdoor activity"",""health"":""Don't take any chances - keep your prescription medication(s) nearby \u0026 limit your physical activity"",""inside"":""If we were you – we would stay in a closed environment, with the A/C powered on"",""outside"":""Unless you really have to, our recommendation is to minimize your time outdoors""},""dominant_pollutant_canonical_name"":""pm25"",""dominant_pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is fine particulate matter (PM2.5)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are fuel burning processes in industry, transportation and indoor heating.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""479.69""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""13.15""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""29.24""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""79.12""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""50.03""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""7.64""}}}"
Kapra,17.4887947,78.5716674,38,pm10,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""38"",""breezometer_color"":""#FFBA00"",""breezometer_description"":""Low air quality"",""country_aqi"":""71"",""country_aqi_prefix"":"""",""country_color"":""#92D050"",""country_description"":""Satisfactory air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""We advise you to limit the amount of time your kids are outside"",""sport"":""In this condition, it is highly recommended that you minimize your outdoor physical activity"",""health"":""Don't take any chances - keep your prescription medication(s) nearby \u0026 limit your physical activity"",""inside"":""If we were you – we would stay in a closed environment, with the A/C powered on"",""outside"":""In these conditions you should minimize your time outside as much as possible""},""dominant_pollutant_canonical_name"":""pm10"",""dominant_pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is inhalable particulate matter (PM10)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are natural dust, smoke and pollen.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""564.7""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""17.92""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""13.46""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""95.91""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""48.09""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""2.22""}}}"
Karimnagar,18.4385553,79.1288412,24,pm2.5,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""24"",""breezometer_color"":""#FF6200"",""breezometer_description"":""Low air quality"",""country_aqi"":""101"",""country_aqi_prefix"":"""",""country_color"":""#FFFF00"",""country_description"":""Moderate air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""Think about your children's health. Now is not the time to go outside with them"",""sport"":""With this air quality level, you should check the area for cleaner places to engage in outdoor activity"",""health"":""Suffering from respiratory difficulties? Please refrain from physical activity. Keep your prescription medication within reach"",""inside"":""If we were you – we would stay in a closed environment, with the A/C powered on"",""outside"":""In these conditions you should minimize your time outside as much as possible""},""dominant_pollutant_canonical_name"":""pm25"",""dominant_pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is fine particulate matter (PM2.5)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are fuel burning processes in industry, transportation and indoor heating.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""776.14""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""44.51""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""2.05""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""135.65""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""96.39""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""60.32""}}}"
